ID_ALUNO,IDADE,ANO_INGRESSO,FORMA_INGRESSO,ANO_EVASAO,FORMA_EVASAO,NATURALIDADE,ETNIA,DEFICIENCIAS,COTAS,BOLSA
E9814D39A4C12B62C35BCF855B94BAB4,Menos de 19 anos,2015,Processo Seletivo - SiSU,2015,Cancelamento,Rio Branco-AC,Amarela,Sem Deficiencia,Geral,Não Possuia
EA2AF5EA4AABDCA1D9DED27F252B8E41,Menos de 19 anos,2009,Vestibular,2014,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
EAB2156D0C600CEB7E814018273AEC86,26-35 anos,2009,Vestibular,2012,Jubilamento,Brasileia-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
EB035214C9FEB365B3751CA518CF752C,19-25 anos,2017,Processo Seletivo - SiSU,2018,Jubilamento,Rio Branco-AC,Preta,Sem Deficiencia,"Candidatos de Escola Publica Independente de Renda (Pretos, Pardos e Indigenas)",Não Possuia
EB154F8B4A8349231DFD09537615C9A3,Menos de 19 anos,2011,Vestibular,2014,Desistencia,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
EB3AF25A629AAA931FAC036A868A8BE7,Menos de 19 anos,2020,Processo Seletivo - SiSU,,Sem Evasao,Oiapoque-AP,Parda,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda PPI,Não Possuia
EB8348943495B531AAD669701D56F569,Menos de 19 anos,2013,Processo Seletivo - SiSU,2019,Formado,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Vagas destinadas aos candidatos de escola publica e baixa renda,Possuia
EBC27851ABE440D158556D1FF253BE3B,Acima de 35 anos,2017,Processo Seletivo - SiSU,2022,Jubilamento,Senador Guiomard-AC,Parda,Sem Deficiencia,"Candidatos de Escola Publica Independente de Renda (Pretos, Pardos e Indigenas)",Possuia
EC341A16D2EBFD5BD5954296BD261FFC,19-25 anos,2012,Enem,2014,Jubilamento,Sena Madureira-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
EC3F02C3F47663F8D884A1C6A8A54FA4,19-25 anos,2018,Processo Seletivo - SiSU,2022,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica Independente de Renda PPI,Não Possuia
ECC92A19F0DE821519B715D10CBF7C62,19-25 anos,2012,Enem,2018,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
ED798EEC75807DF6E79B0BE391F720E4,26-35 anos,2008,Vestibular,2012,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
EDAD2286AEC8A0BBA9A237B11936D913,Acima de 35 anos,2019,Processo Seletivo - SiSU,2023,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
EDF7F2F34F6B96FAE76C68BC2268C128,Acima de 35 anos,2008,Vestibular,2016,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
EE77F23899E911ACE641794F89C19E1C,19-25 anos,2008,Vestibular,2012,Formado,Rio de Janeiro-RJ,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
EF239417F3FF79261005A11FE4B25651,Menos de 19 anos,2011,Convenio,2018,Jubilamento,Pucallpa-PER,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Possuia
EF469DA55386B89993B2B644F5BA5140,Acima de 35 anos,2009,Vestibular,2012,Jubilamento,Fortaleza-CE,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
EF5FA3E7B0C6B2383740F768ED209602,Menos de 19 anos,2013,Processo Seletivo - SiSU,2023,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Vagas destinadas aos candidatos de escola publica e baixa renda,Não Possuia
EFE030B927E36A9837DCE8A936081D39,Menos de 19 anos,2022,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
EFE71ABC27E9E9E53488787AE6A17C6D,Menos de 19 anos,2012,Enem,2014,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
F01287D4B412A2B16EC4A40AF48D7C69,Menos de 19 anos,2008,Vestibular,2012,Jubilamento,Tarauaca-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
F042FE2D8C2E42A80C9CB8FFC652D914,19-25 anos,2009,Vestibular,2014,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
F08F86E95C9D083C89F058285F9FF636,26-35 anos,2012,Enem,2023,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
F091F92B1EA77A949F406C1E09DCB81B,Menos de 19 anos,2016,Processo Seletivo - SiSU,2017,Transferido,Rio Branco-AC,Branca,Sem Deficiencia,Geral,Não Possuia
F09B5525525B7A16D3C445FCCCFC626F,19-25 anos,2015,Processo Seletivo - SiSU,2015,Desistencia,Rio Branco-AC,Parda,Sem Deficiencia,"Candidatos de Escola Publica com Baixa Renda (Pretos, Pardos e Indigenas)",Não Possuia
F0CF79F9B81720B964207AC2FDE19BE8,19-25 anos,2017,Processo Seletivo - SiSU,2018,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
F0D78B7CC5BDA890FE64CDBE4FE573D7,26-35 anos,2011,Vestibular,2014,Jubilamento,Nao informado,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
F0E6055AA7C6F509C6385327EB615820,Menos de 19 anos,2016,Processo Seletivo - SiSU,2020,Formado,Rio Branco-AC,Parda,Sem Deficiencia,Geral,Possuia
F204AAB71691A8E18C3F6F00872DB63B,19-25 anos,2008,Vestibular,2012,Desistencia,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
F208C356CFFC03007C51918A76834F02,Acima de 35 anos,2022,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
F210495B03336D02FA5A9A51D5CB0436,Acima de 35 anos,2022,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Branca,Sem Deficiencia,Candidatos de Escola Publica Independente de Renda,Não Possuia
F282615824815D9E7482A33DD5CEEBFC,Acima de 35 anos,2018,Processo Seletivo - SiSU,2022,Jubilamento,Placido de Castro-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda PPI,Não Possuia
F2CB5353055E874920F894F3C3802B95,19-25 anos,2016,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Nao Declarada,Sem Deficiencia,"Candidatos de Escola Publica Independente de Renda (Pretos, Pardos e Indigenas)",Não Possuia
F2DFB1D3D8632126DAB09D09F52C70B4,Menos de 19 anos,2017,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,"Candidatos de Escola Publica com Baixa Renda (Pretos, Pardos e Indigenas)",Possuia
F35D2EBAD72DE23E570C4F749D4F62C2,Menos de 19 anos,2023,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica Independente de Renda PPI,Não Possuia
F373C0EAA6D88216BE0F8F9085E8A5EC,Acima de 35 anos,2020,Processo Seletivo - SiSU,,Sem Evasao,Cruzeiro do Sul-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Possuia
